4.1	Ἰξευτὰς ἔτι κῶρος ἐν ἄλσεϊ δενδράεντι
4.2	ὄρνεα θηρεύων τὸν ἀπότροπον εἶδεν Ἔρωτα
4.3	ἑσδόμενον πύξοιο ποτὶ κλάδον· ὡς δ’ ἐνόησε,
4.4	χαίρων ὥνεκα δὴ μέγα φαίνετο τὤρνεον αὐτῷ,
4.5	τὼς καλάμως ἅμα πάντας ἐπ’ ἀλλάλοισι συνάπτων
4.6	τᾷ καὶ τᾷ τὸν Ἔρωτα μετάλμενον ἀμφεδόκευε.
4.7	χὠ παῖς ἀσχαλάων, ὅκα οἱ τέλος οὐδὲν ἀπάντη,
4.8	τὼς καλάμως ῥίψας ποτ’ ἀροτρέα πρέσβυν ἵκανεν,
4.9	ὅς νιν τάνδε τέχναν ἐδιδάξατο, καὶ λέγεν αὐτῷ,
4.10	καί οἱ δεῖξεν Ἔρωτα καθήμενον. αὐτὰρ ὁ πρέσβυς 
4.11	μειδιάων κίνησε κάρη καὶ ἀμείβετο παῖδα·
4.12	φείδεο τᾶς θήρας, μηδ’ ἐς τόδε τὤρνεον ἔρχευ.
4.13	φεῦγε μακράν. κακόν ἐστι τὸ θηρίον. ὄλβιος ἐσσῇ,
4.14	εἰσόκα μή νιν ἕλῃς· ἢν δ’ ἀνέρος ἐς μέτρον ἔλθῃς,
4.15	οὗτος ὁ νῦν φεύγων καὶ ἀπάλμενος αὐτὸς ἀφ’ αὑτῶ
4.16	ἐλθὼν ἐξαπίνας κεφαλὰν ἔπι σεῖο καθιξεῖ.
5.1	Ἁ μεγάλα μοι Κύπρις ἔθ’ ὑπνώοντι παρέστα,
5.2	νηπίαχον τὸν Ἔρωτα καλᾶς ἐκ χειρὸς ἄγοισα
5.3	ἐς χθόνα νευστάζοντα, τόσον δέ μοι ἔφρασε μῦθον·
5.4	μέλπειν μοι φίλε βοῦτα λαβὼν τὸν Ἔρωτα δίδασκε.
5.5	ὣς λέγε· χἂ μὲν ἀπῆνθεν, ἐγὼ δ’ ὅσα βουκολίασδον,
5.6	νήπιος ὡς ἐθέλοντα μαθεῖν τὸν Ἔρωτα δίδασκον,
5.7	ὡς εὗρε πλαγίαυλον ὁ Πάν, ὡς αὐλὸν Ἀθάνα,
5.8	ὡς χέλυν Ἑρμάων, κίθαριν ὡς ἁδὺς Ἀπόλλων.
5.9	ταῦτά νιν ἐξεδίδασκον· ὃ δ’ οὐκ ἐμπάζετο μύθων,
5.10	ἀλλά μοι αὐτὸς ἄειδεν ἐρωτύλα, καί μ’ ἐδίδασκε 
5.11	θνατῶν ἀθανάτων τε πόθως καὶ ματέρος ἔργα.
5.12	κἠγὼν ἐκλαθόμαν μὲν ὅσων τὸν Ἔρωτ’ ἐδίδασκον,
5.13	ὅσσα δ’ Ἔρως μ’ ἐδίδαξεν ἐρωτύλα πάντ’ ἐδιδάχθην.
6.1	Ταὶ Μοῖσαι τὸν Ἔρωτα τὸν ἄγριον οὐ φοβέονται
6.2	ἐκ θυμῶ δὲ φιλεῦντι καὶ ἐκ ποδὸς αὐτῷ ἕπονται.
6.3	κἢν μὲν ἄρα ψυχάν τις ἔχων ἀνέραστον ἀείδῃ,
6.4	τῆνον ὑπεκφεύγοντι καὶ οὐκ ἐθέλοντι διδάσκειν·
6.5	ἢν δὲ νόον τις Ἔρωτι δονεύμενος ἁδὺ μελίσδῃ,
6.6	ἐς τῆνον μάλα πᾶσαι ἐπειγόμεναι προρέοντι.
6.7	μάρτυς ἐγών, ὅτι μῦθος ὅδ’ ἔπλετο πᾶσιν ἀλαθής.
6.8	ἢν μὲν γὰρ βροτὸν ἄλλον ἢ ἀθανάτων τινὰ μέλπω,
6.9	βαμβαίνει μοι γλῶσσα καὶ ὡς πάρος οὐκέτ’ ἀείδει·
6.10	ἢν δ’ αὖτ’ ἐς τὸν Ἔρωτα καὶ ἐς Λυκίδαν τι μελίσδω, 
6.11	καὶ τόκα μοι χαίροισα διὰ στόματος ῥέει αὐδά.
7.1	 Οὐκ οἶδ᾽, οὐδ’ ἐπέοικεν ἃ μὴ μάθομες πονέεσθαι.
7.2	εἴ μοι καλὰ πέλει τὰ μελύδρια, καὶ τάδε μῶνα
7.3	κῦδος ἐμοὶ θήσοντι, τά μοι πάρος ὤπασε Μοῖρα·
7.4	εἰ δ’ οὐχ ἁδέα ταῦτα, τί μοι ποτὶ πλείονα μοχθεῖν;
7.5	εἰ μὲν γὰρ βιότω διπλόον χρόνον ἄμμιν ἔδωκεν
7.6	ἢ Κρονίδας ἢ Μοῖρα πολύτροπος, ὥστ’ ἀνύεσθαι
7.7	τὸν μὲν ἐς εὐφροσύναν καὶ χάρματα, τὸν δ’ ἐπὶ μόχθῳ,
7.8	ἦν τάχα μοχθήσαντί ποθ’ ὕστερον ἐσθλὰ δέχεσθαι.
7.9	εἰ δὲ θεοὶ κατένευσαν ἕνα χρόνον ἐς βίον ἐλθεῖν
7.10	ἀνθρώποις, καὶ τόνδε βραχὺν καὶ μείονα πάντων, 
7.11	ἐς πόσον ἆ δειλοὶ καμάτως κεἰς ἔργα πονεῦμες,
7.12	ψυχὰν δ’ ἄχρι τίνος ποτὶ κέρδεα καὶ ποτὶ τέχνας
7.13	βάλλομες, ἱμείροντες ἀεὶ πολὺ πλείονος ὄλβω;
7.14	λαθόμεθ’ ἦ ἄρα πάντες, ὅτι θνατοὶ γενόμεσθα,
7.15	χὠς βραχὺν ἐκ Μοίρας λάχομες χρόνον;
8.1	Ὄλβιοι οἱ φιλέοντες, ἐπὴν ἴσον ἀντεράωνται.
8.2	ὄλβιος ἦν Θησεὺς τῶ Πειριθόω παρεόντος,
8.3	εἰ καὶ ἀμειλίκτοιο κατήλυθεν εἰς Ἀΐδαο.
8.4	ὄλβιος ἦν χαλεποῖσιν ἐν Ἀξείνοισιν Ὀρέστας,
8.5	ὥνεκά οἱ ξυνὰς Πυλάδας ᾅρητο κελεύθως.
8.6	ἦν μάκαρ Αἰακίδας ἑτάρω ζώοντος Ἀχιλλεύς·
8.7	ὄλβιος ἦν θνᾴσκων, ὅτι οἱ μόρον αἰνὸν ἄμυνεν.
9.1	Ἕσπερε, τᾶς ἐρατᾶς χρύσεον φάος Ἀφρογενείας,
9.2	Ἕσπερε κυανέας ἱερὸν φίλε νυκτὸς ἄγαλμα,
9.3	τόσσον ἀφαυρότερος μήνας, ὅσον ἔξοχος ἄστρων,
9.4	χαῖρε φίλος, καί μοι ποτὶ ποιμένα κῶμον ἄγοντι
9.5	ἀντὶ σελαναίας τὺ δίδου φάος, ὥνεκα τήνα
9.6	σάμερον ἀρχομένα τάχιον δύεν. οὐκ ἐπὶ φωρὰν
9.7	ἔρχομαι, οὐδ’ ἵνα νυκτὸς ὁδοιπορέοντας ἐνοχλέω·
9.8	ἀλλ’ ἐράω· καλὸν δέ τ’ ἐρασσαμένω συναρέσθαι.
10.1	Ἅμερε Κυπρογένεια, Διὸς τέκος ἠὲ θαλάσσας,
10.2	τίπτε τόσον θνατοῖσι καὶ ἀθανάτοισι χάλεπτες;
10.3	τυτθὸν ἔφαν· τί νυ τόσσον ἀπήχθεο καὶ τεῒν αὐτᾷ,
10.4	ταλίκον ὡς πάντεσσι κακὸν τὸν Ἔρωτα τεκέσθαι,
10.5	ἄγριον, ἄστοργον, μορφᾷ νόον οὐδὲν ὁμοῖον;
10.6	ἐς τί δέ νιν πτανὸν καὶ ἑκαβόλον ὤπασας ἦμεν,
10.7	ὡς μὴ πικρὸν ἐόντα δυναίμεθα τῆνον ἀλύξαι;
11.1	 ἀμφασία τὸν Φοῖβον ἕλεν τὸ σὸν ἄλγος ὁρῶντα.
11.2	δίζετο φάρμακα πάντα, σοφὰν δ’ ἐπεμαίετο τέχναν,
11.3	χρῖεν δ’ ἀμβροσίᾳ καὶ νέκταρι, χρῖεν ἅπασαν
11.4	ὠτειλάν· Μοίραισι δ’ ἀναλθέα φάρμακα πάντα 
12.1	 αὐτὰρ ἐγὼν βασεῦμαι ἐμὰν ὁδὸν ἐς τὸ κάταντες
12.2	τῆνο ποτὶ ψάμαθόν τε καὶ ἀϊόνα ψιθυρίσδων,
12.3	λισσόμενος Γαλάτειαν ἀπηνέα· τὰς δὲ γλυκείας
12.4	ἐλπίδας ὑστατίω μέχρι γήραος οὐκ ἀπολειψῶ
13.1	 οὐ καλὸν ὦ φίλε πάντα λόγον ποτὶ τέκτονα φοιτᾶν,
13.2	μηδ’ ἐπὶ πάντ’ ἄλλω χρέος ἰσχέμεν· ἀλλὰ καὶ αὐτὸς
13.3	τεχνᾶσθαι σύριγγα· πέλει δέ τοι εὐμαρὲς ἔργον
14.1	Μοίσας Ἔρως καλέοι, Μοῖσαι τὸν Ἔρωτα φέροιεν.
14.2	μολπὰν ταὶ Μοῖσαί μοι ἀεὶ ποθέοντι διδοῖεν,
14.3	τὰν γλυκερὰν μολπάν, τᾶς φάρμακον ἅδιον οὐδέν.
15.1	ἐκ θαμινᾶς ῥαθάμιγγος, ὅπως λόγος, αἰὲς ἰοίσας
15.2	χἀ λίθος ἐς ῥωχμὸν κοιλαίνεται
16.1	μηδὲ λίπῃς μ’ ἀγέραστον, ἐπεὶ χὠ Φοῖβος ἀείδων
16.2	μισθοδοκεῖ. τιμὰ δὲ τὰ πράγματα κρέσσονα ποιεῖ
17.1	μορφὰ θηλυτέραισι πέλει καλόν, ἀνέρι δ’ ἀλκά
18.1	πάντα θεοῦ γ’ ἐθέλοντος ἀνύσιμα, πάντα βροτοῖσιν
18.2	ἐκ μακάρων ῥάϊστα καὶ οὐκ ἀτέλεστα γένοντο.
