1	ἀμφί μοι Ἑρμείαο φίλον γόνον ἔννεπε, Μοῦσα, 
2	αἰγιπόδην, δικέρωτα, φιλόκροτον, ὅστ’ ἀνὰ πίση 
3	δενδρήεντ’ ἄμυδις φοιτᾷ χορογηθέσι νύμφαις, 
4	αἵ τε κατ’ αἰγίλιπος πέτρης στείβουσι κάρηνα 
5	Πᾶν’ ἀνακεκλόμεναι, νόμιον θεόν, ἀγλαέθειρον, 
6	αὐχμήενθ᾽, ὃς πάντα λόφον νιφόεντα λέλογχε 
7	καὶ κορυφὰς ὀρέων καὶ πετρήεντα κάρηνα. 
8	φοιτᾷ δ’ ἔνθα καὶ ἔνθα διὰ ῥωπήια πυκνά, 
9	ἄλλοτε μὲν ῥείθροισιν ἐφελκόμενος μαλακοῖσιν, 
10	ἄλλοτε δ’ αὖ πέτρῃσιν ἐν ἠλιβάτοισι διοιχνεῖ, 
11	ἀκροτάτην κορυφὴν μηλοσκόπον εἰσαναβαίνων. 
12	πολλάκι δ’ ἀργινόεντα διέδραμεν οὔρεα μακρά, 
13	πολλάκι δ’ ἐν κνημοῖσι διήλασε θῆρας ἐναίρων, 
14	ὀξέα δερκόμενος· τότε δ’ ἕσπερος ἔκλαγεν οἶον 
15	ἄγρης ἐξανιών, δονάκων ὕπο μοῦσαν ἀθύρων 
16	νήδυμον· οὐκ ἂν τόν γε παραδράμοι ἐν μελέεσσιν 
17	ὄρνις, ἥτ’ ἔαρος πολυανθέος ἐν πετάλοισι 
18	θρῆνον ἐπιπροχέουσ’ ἀχέει μελίγηρυν ἀοιδήν. 
19	σὺν δέ σφιν τότε Νύμφαι ὀρεστιάδες λιγύμολποι 
20	φοιτῶσαι πύκα ποσσὶν ἐπὶ κρήνῃ μελανύδρῳ 
21	μέλπονται· κορυφὴν δὲ περιστένει οὔρεος Ἠχώ· 
22	δαίμων δ’ ἔνθα καὶ ἔνθα χορῶν, τοτὲ δ’ ἐς μέσον ἕρπων, 
23	πυκνὰ ποσὶν διέπει, λαῖφος δ’ ἐπὶ νῶτα δαφοινὸν 
24	λυγκὸς ἔχει, λιγυρῇσιν ἀγαλλόμενος φρένα μολπαῖς 
25	ἐν μαλακῷ λειμῶνι, τόθι κρόκος ἠδ’ ὑάκινθος 
26	εὐώδης θαλέθων καταμίσγεται ἄκριτα ποίῃ. 
27	ὑμνεῦσιν δὲ θεοὺς μάκαρας καὶ μακρὸν Ὄλυμπον· 
28	οἷόν θ’ Ἑρμείην ἐριούνιον ἔξοχον ἄλλων 
29	ἔννεπον, ὡς ὅ γ’ ἅπασι θεοῖς θοὸς ἄγγελός ἐστι, 
30	καί ῥ’ ὅ γ’ ἐς Ἀρκαδίην πολυπίδακα, μητέρα μήλων, 
31	ἐξίκετ᾽, ἔνθα τέ οἱ τέμενος Κυλληνίου ἐστίν. 
32	ἔνθ’ ὅ γε καὶ θεὸς ὢν ψαφαρότριχα μῆλ’ ἐνόμευεν 
33	ἀνδρὶ πάρα θνητῷ θάλε γὰρ πόθος ὑγρὸς ἐπελθὼν 
34	νύμφῃ ἐυπλοκάμῳ Δρύοπος φιλότητι μιγῆναι· 
35	ἐκ δ’ ἐτέλεσσε γάμον θαλερόν. τέκε δ’ ἐν μεγάροισιν 
36	Ἑρμείῃ φίλον υἱόν, ἄφαρ τερατωπὸν ἰδέσθαι, 
37	αἰγιπόδην, δικέρωτα, φιλόκροτον, ἡδυγέλωτα· 
38	φεῦγε δ’ ἀναΐξασα, λίπεν δ’ ἄρα παῖδα τιθήνη 
39	δεῖσε γάρ, ὡς ἴδεν ὄψιν ἀμείλιχον, ἠυγένειον. 
40	τὸν δ’ αἶψ’ Ἑρμείας ἐριούνιος εἰς χέρα θῆκε 
41	δεξάμενος, χαῖρεν δὲ νόῳ περιώσια δαίμων. 
42	ῥίμφα δ’ ἐς ἀθανάτων ἕδρας κίε παῖδα καλύψας 
43	δέρμασιν ἐν πυκινοῖσιν ὀρεσκῴοιο λαγωοῦ 
44	πὰρ δὲ Ζηνὶ κάθιζε καὶ ἄλλοις ἀθανάτοισι, 
45	δεῖξε δὲ κοῦρον ἑόν· πάντες δ’ ἄρα θυμὸν ἔτερφθεν 
46	ἀθάνατοι, περίαλλα δ’ ὁ Βάκχειος Διόνυσος· 
47	Πᾶνα δέ μιν καλέεσκον, ὅτι φρένα πᾶσιν ἔτερψε. 
48	καὶ σὺ μὲν οὕτω χαῖρε, ἄναξ, ἵλαμαι δέ σ’ ἀοιδῇ 
49	αὐτὰρ ἐγὼ καὶ σεῖο καὶ ἄλλης μνήσομ’ ἀοιδῆς.
