4.1	Τὰν ἅλα τὰν γλαυκὰν ὅταν ὥνεμος ἀτρέμα βάλλῃ,
4.2	τὰν φρένα τὰν δειλὰν ἐρεθίζομαι, οὐδ’ ἔτι μοι γᾶ
4.3	ἐστὶ φίλα, ποθίει δὲ πολὺ πλέον ἁ μεγάλα μ’ ἅλς.
4.4	ἀλλ’ ὅταν ἀχήσῃ πολιὸς βυθός, ἁ δὲ θάλασσα
4.5	κυρτὸν ἐπαφρίζῃ, τὰ δὲ κύματα μακρὰ μεμήνῃ,
4.6	ἐς χθόνα παπταίνω καὶ δένδρεα, τὰν δ’ ἅλα φεύγω,
4.7	γᾶ δέ μοι ἀσπαστά, χἀ δάσκιος εὔαδεν ὕλα,
4.8	ἔνθα καὶ ἢν πνεύσῃ πολὺς ὥνεμος, ἁ πίτυς ᾅδει.
4.9	ἦ κακὸν ὁ γριπεὺς ζώει βίον, ᾧ δόμος ἁ ναῦς,
4.10	καὶ πόνος ἐστὶ θάλασσα, καὶ ἰχθύες ἁ πλάνος ἄγρα. 
4.11	αὐτὰρ ἐμοὶ γλυκὺς ὕπνος ὑπὸ πλατάνῳ βαθυφύλλῳ,
4.12	καὶ παγᾶς φιλέοιμι τὸν ἐγγύθεν ἆχον ἀκούειν,
4.13	ἃ τέρπει ψοφέοισα τὸν ἀγρικόν, οὐχὶ ταράσσει.
5.1	Ἤρατο Πὰν Ἀχῶς τᾶς γείτονος, ἤρατο δ’ Ἀχὼ
5.2	σκιρτατᾶ Σατύρω, Σάτυρος δ’ ἐπεμήνατο Λύδᾳ.
5.3	ὡς Ἀχὼ τὸν Πᾶνα, τόσον Σάτυρος φλέγεν Ἀχώ,
5.4	καὶ Λύδα Σατυρίσκον· Ἔρως δ’ ἐσμύχετ’ ἀμοιβᾷ.
5.5	ὅσσον γὰρ τήνων τις ἐμίσεε τὸν φιλέοντα,
5.6	τόσσον ὁμῶς φιλέων ἠχθαίρετο, πάσχε δ’ ἃ ποίει.
5.7	ταῦτα λέγω πᾶσιν τὰ διδάγματα τοῖς ἀνεράστοις·
5.8	στέργετε τὼς φιλέοντας, ἵν’ ἢν φιλέητε φιλῆσθε.
6.1	Ἀλφειὸς μετὰ Πῖσαν ἐπὴν κατὰ πόντον ὁδεύῃ,
6.2	ἔρχεται εἰς Ἀρέθοισαν ἄγων κοτινηφόρον ὕδωρ,
6.3	ἕδνα φέρων καλὰ φύλλα καὶ ἄνθεα καὶ κόνιν ἱράν,
6.4	καὶ βαθὺς ἐμβαίνει τοῖς κύμασι, τὰν δὲ θάλασσαν
6.5	νέρθεν ὑποτροχάει, κοὐ μίγνυται ὕδασιν ὕδωρ,
6.6	ἁ δ’ οὐκ οἶδε θάλασσα διερχομένω ποταμοῖο.
6.7	κῶρος λινοθέτας κακομάχανος αἰνὰ διδάσκων
6.8	καὶ ποταμὸν διὰ φίλτρον Ἔρως ἐδίδαξε κολυμβῆν.
7.1	Λαμπάδα θεὶς καὶ τόξα βοηλάτιν εἵλετο ῥάβδον
7.2	οὖλος Ἔρως, πήρην δ’ εἶχε κατωμαδίην,
7.3	καὶ ζεύξας ταλαεργὸν ὑπὸ ζυγὸν αὐχένα ταύρων
7.4	ἔσπειρεν Δηοῦς αὔλακα πυροφόρον.
7.5	εἶπε δ’ ἄνω βλέψας αὐτῷ Διί· πλῆσον ἀρούρας,
7.6	μή σε τὸν Εὐρώπης βοῦν ὑπ’ ἄροτρα βάλω .
